"","Element ID","/Layer_1/Non-ponded Ag. Ending Storage (-)(AF/year)"
"25514",25514,7048.12696299049
"25515",25515,5529.15661874112
"25516",25516,4384.89267872594
"25517",25517,8434.48215420693
"25518",25518,3869.76217972261
"25519",25519,11039.8906176242
"25520",25520,5610.99666580272
"25521",25521,10427.0614840437
"25522",25522,12198.3786159633
"25523",25523,11117.2603492038
"25524",25524,11611.3374075598
"25525",25525,4397.39106056043
"25526",25526,5929.07691213032
"25527",25527,5066.39811068706
"25528",25528,2784.28252811023
"25529",25529,4090.13416862427
"25530",25530,1184.01066380551
"25531",25531,3078.79058353886
"25532",25532,1228.89154935836
"25533",25533,3294.37245166507
"25534",25534,2541.62381269124
"25535",25535,1073.83816689109
"25536",25536,1046.21607403755
"25537",25537,303.783414924386
"25538",25538,1184.24881758938
"25539",25539,1554.11150635421
"25540",25540,327.99860807301
"25541",25541,1447.48635779044
"25542",25542,2444.91679905959
"25543",25543,3204.39320414185
"25544",25544,4688.38051519787
"25545",25545,6612.77898843119
"25546",25546,6947.93202764405
"25547",25547,0
"25548",25548,0
"25549",25549,5427.06548579987
"25550",25550,5163.55961122928
"25551",25551,4330.73371410999
"25552",25552,774.274498614127
"25553",25553,728.375514841587
"25554",25554,306.372938925695
"25555",25555,1048.05137140748
"25556",25556,1173.09503562461
"25557",25557,842.757432132645
"25558",25558,1002.91141022955
"25559",25559,595.140861107899
"25560",25560,437.64109902046
"25561",25561,1664.79510643561
"25562",25562,1368.98838752408
"25563",25563,781.132053375177
"25564",25564,1002.17238910276
"25565",25565,499.839846835185
"25566",25566,941.584994160574
"25567",25567,1912.57471361713
"25568",25568,2081.04103151094
"25569",25569,200.420686561304
"25570",25570,781.979182073411
"25571",25571,453.949498846595
"25572",25572,701.682355362598
"25573",25573,599.140375086201
"25574",25574,1843.93691300596
"25575",25575,2074.423929419
"25576",25576,1189.19333551755
"25577",25577,666.23635612775
"25578",25578,1725.91837043682
"25579",25579,3688.77346960758
"25580",25580,2164.97913030207
"25581",25581,3521.28009547276
"25582",25582,1186.67018632088
"25583",25583,1051.6433916381
"25584",25584,684.066792675437
"25585",25585,1685.40611735368
"25586",25586,1962.11179875119
"25587",25587,3463.66541753242
"25588",25588,5123.5550040194
"25589",25589,3662.26474248093
"25590",25590,4376.22589678357
"25591",25591,5142.32389655589
"25592",25592,4573.98643874418
"25593",25593,5614.49875985855
"25594",25594,3281.92822753785
"25595",25595,2652.42977384992
"25596",25596,2463.1160158423
"25597",25597,2465.49571666811
"25598",25598,2670.50295537411
"25599",25599,883.887060511929
"25600",25600,735.997952529042
"25601",25601,307.841308111636
"25602",25602,209.418904781618
"25603",25603,343.361425657015
"25604",25604,1426.93342435117
"25605",25605,941.611677768572
"25606",25606,1713.88197916566
"25607",25607,87.974379978444
"25608",25608,1999.11190595202
"25609",25609,392.336489192254
"25610",25610,1392.72761418979
"25611",25611,1439.17815746345
"25612",25612,951.962155100359
"25613",25613,2064.31471281498
"25614",25614,4438.77161981935
"25615",25615,5390.22319622774
"25616",25616,5868.35380951294
"25617",25617,3094.5348692798
"25618",25618,2325.76331473353
"25619",25619,4078.75576668366
"25620",25620,5449.54028053226
"25621",25621,4018.82411694547
"25622",25622,5189.07566935792
"25623",25623,6889.59109883739
"25624",25624,9077.47782615283
"25625",25625,10357.0456180024
"25626",25626,10225.7877908879
"25627",25627,0
"25628",25628,0
"25629",25629,5549.11099835718
"25630",25630,6758.96082252057
"25631",25631,7415.5205166133
"25632",25632,2166.22541284291
"25633",25633,0
"25634",25634,0
"25635",25635,0
"25636",25636,0
"25637",25637,0
"25638",25638,0
"25639",25639,0
"25640",25640,251.473426667025
"25641",25641,437.807608594574
"25642",25642,756.545600184637
"25643",25643,3082.13043721529
"25644",25644,4313.21803538179
"25645",25645,1826.96057705557
"25646",25646,0
"25647",25647,2497.68254362005
"25648",25648,1497.77956220182
"25649",25649,2961.85608016757
"25650",25650,4129.74575117675
"25651",25651,4946.43879668786
"25652",25652,6357.68149164949
"25653",25653,5664.25469625185
"25654",25654,7701.93799167264
"25655",25655,5350.11656033456
"25656",25656,1481.03219060035
"25657",25657,5156.11419668494
"25658",25658,6404.96381195403
"25659",25659,7365.17395344352
"25660",25660,10669.3741198692
"25661",25661,11623.6603801307
"25662",25662,11524.2027055822
"25663",25663,12715.2920152827
"25664",25664,15786.1706692802
"25665",25665,11803.7546147459
"25666",25666,7942.26147023949
"25667",25667,3813.22991335452
"25668",25668,8354.24301475681
"25669",25669,2956.09623515408
"25670",25670,3326.62131727067
"25671",25671,2089.82692739266
"25672",25672,1262.93400265574
"25673",25673,2860.07605054781
"25674",25674,2148.90501804352
"25675",25675,1826.8533883518
"25676",25676,2256.07245393169
"25677",25677,1676.27902386165
"25678",25678,1209.15152982185
"25679",25679,3689.27736163338
"25680",25680,1794.77498595251
"25681",25681,4285.36987182057
"25682",25682,3797.04365733181
"25683",25683,5325.01037364243
"25684",25684,6400.29408153228
"25685",25685,5927.01351041239
"25686",25686,5074.63797133758
"25687",25687,0
"25688",25688,0
"25689",25689,5181.91229465486
"25690",25690,5390.14217439037
"25691",25691,4787.12795174479
"25692",25692,1291.74620886772
"25693",25693,2389.87026952256
"25694",25694,1813.40865026064
"25695",25695,457.153620663731
"25696",25696,299.485932860663
"25697",25697,656.820800946817
"25698",25698,2028.79805787311
"25699",25699,441.593424522475
"25700",25700,3177.63490340922
"25701",25701,1773.94008011439
"25702",25702,2221.74760747167
"25703",25703,2528.23288612657
"25704",25704,241.494289582749
"25705",25705,2898.01434405303
"25706",25706,3823.13723916282
"25707",25707,4732.66488131943
"25708",25708,5038.88360672136
"25709",25709,5105.63888351788
"25710",25710,4555.14197568031
"25711",25711,2089.0257957118
"25712",25712,4056.66213014704
"25713",25713,2634.5213241204
"25714",25714,741.087466362751
"25715",25715,898.048241108388
"25716",25716,655.024451749206
"25717",25717,881.532843977679
"25718",25718,1435.87164859491
"25719",25719,1652.13203798502
"25720",25720,1928.71189178277
"25721",25721,1692.23041346793
"25722",25722,2326.10541364228
"25723",25723,2190.3542210334
"25724",25724,2319.53193564567
"25725",25725,2771.67075424388
"25726",25726,3237.48241014499
"25727",25727,2410.37876639559
"25728",25728,1591.60737119264
"25729",25729,1361.31255001073
"25730",25730,1251.25828929089
"25731",25731,492.016180585734
"25732",25732,844.535247796668
"25733",25733,1204.36554838876
"25734",25734,345.344226957898
"25735",25735,190.34880033282
"25736",25736,429.340344987975
"25737",25737,639.651985530076
"25738",25738,2271.25198056105
"25739",25739,3477.52631507171
"25740",25740,2380.82338947888
"25741",25741,1584.20713587078
"25742",25742,3890.70272670749
"25743",25743,3747.67269567876
"25744",25744,3168.55052651904
"25745",25745,4968.17993183251
"25746",25746,6863.10267127288
"25747",25747,10883.3658271768
"25748",25748,11134.5969411199
"25749",25749,0
"25750",25750,0
"25751",25751,0
"25752",25752,5584.04663472056
"25753",25753,6880.97644306909
"25754",25754,11092.6272814863
"25755",25755,2674.27666016037
"25756",25756,4347.90648485247
"25757",25757,9128.18644394468
"25758",25758,4411.94456999557
"25759",25759,4735.88881575649
"25760",25760,8426.15557713124
"25761",25761,7239.6404544129
"25762",25762,8134.73566385537
"25763",25763,0
"25764",25764,0
"25765",25765,0
"25766",25766,0
"25767",25767,826.08188872855
"25768",25768,603.642207907512
"25769",25769,610.950270277557
"25770",25770,2094.74019491772
"25771",25771,4033.20709674084
"25772",25772,3973.2619146994
"25773",25773,0
"25774",25774,0
"25775",25775,0
"25776",25776,1211.08700758164
"25777",25777,0
"25778",25778,0
"25779",25779,4904.02361305111
"25780",25780,6702.14165657009
"25781",25781,5854.30259887181
"25782",25782,3624.31489229737
"25783",25783,2130.67581045988
"25784",25784,10445.0150179104
"25785",25785,10302.2258448963
"25786",25786,9607.39493713391
"25787",25787,11649.375418092
"25788",25788,13835.9055198397
"25789",25789,12952.4851714858
"25790",25790,14394.6875356319
"25791",25791,10196.518478362
"25792",25792,4248.61113459556
"25793",25793,7593.19620198782
"25794",25794,5601.52906280272
"25795",25795,3389.7257528798
"25796",25796,5472.0863586594
"25797",25797,4039.40981256915
"25798",25798,2877.96516026959
"25799",25799,751.555111389159
"25800",25800,1610.88834792533
"25801",25801,436.337701204733
"25802",25802,1447.11566689691
"25803",25803,2918.59927539174
"25804",25804,3357.92307174059
"25805",25805,3003.66520961243
"25806",25806,3302.20818670103
"25807",25807,4020.01326482025
"25808",25808,4923.0967259032
"25809",25809,2582.61357381154
"25810",25810,4236.2713508539
"25811",25811,4539.87303733016
"25812",25812,5466.38595022164
"25813",25813,7534.40109839123
"25814",25814,6422.2272819799
"25815",25815,5808.72680603528
"25816",25816,0
"25817",25817,4593.90555707352
"25818",25818,4958.54344022319
"25819",25819,4024.20878936294
"25820",25820,5791.74360452631
"25821",25821,3649.42319114533
"25822",25822,821.593944907629
"25823",25823,1459.54432215746
"25824",25824,3764.35166960017
"25825",25825,2139.87528100348
"25826",25826,5163.43098004737
"25827",25827,1896.97421149768
"25828",25828,7512.72076904785
"25829",25829,4897.36147611523
"25830",25830,5966.43176754358
"25831",25831,7742.63505849355
"25832",25832,7803.54848219815
"25833",25833,5254.86981102461
"25834",25834,6035.48959363209
"25835",25835,5171.38611198682
"25836",25836,2747.22022969672
"25837",25837,995.076412155533
"25838",25838,1340.17673576551
"25839",25839,948.990653160145
"25840",25840,567.572275016146
"25841",25841,821.73024318446
"25842",25842,941.975284222462
"25843",25843,835.606618802515
"25844",25844,442.897154263202
"25845",25845,1297.98564513888
"25846",25846,913.139841049576
"25847",25847,515.599656074675
"25848",25848,411.995139123747
"25849",25849,1713.52554756245
"25850",25850,1768.51251642097
"25851",25851,1401.52908992224
"25852",25852,798.713353146813
"25853",25853,1377.0855418685
"25854",25854,1361.72804569642
"25855",25855,979.489121173736
"25856",25856,838.071640139213
"25857",25857,1900.15054968155
"25858",25858,1205.76727159016
"25859",25859,339.364684642919
"25860",25860,1981.32272773446
"25861",25861,2908.35603824875
"25862",25862,4498.25010082916
"25863",25863,2428.58381124552
"25864",25864,4680.27269828553
"25865",25865,1750.87385251788
"25866",25866,5130.95282120718
"25867",25867,5593.13498522672
"25868",25868,3069.31633369768
"25869",25869,5175.35109982759
"25870",25870,2798.63917705209
"25871",25871,9818.8712199726
"25872",25872,5039.35218378038
"25873",25873,3139.05976727382
"25874",25874,8452.71160604113
"25875",25875,5835.31262365638
"25876",25876,7834.3157755042
"25877",25877,9738.72296414499
"25878",25878,10295.0356091742
"25879",25879,7346.40691239964
"25880",25880,8565.687069689
"25881",25881,8461.35843759608
"25882",25882,5223.41870476263
"25883",25883,4014.96255705313
"25884",25884,9092.99073021184
"25885",25885,11585.7851861125
"25886",25886,5182.62057996016
"25887",25887,0
"25888",25888,848.067266045817
"25889",25889,1376.92329690837
"25890",25890,3146.22758846971
"25891",25891,4731.98858186081
"25892",25892,4663.61978005471
"25893",25893,0
"25894",25894,0
"25895",25895,5543.21442129831
"25896",25896,5301.8752330437
"25897",25897,3301.69697770406
"25898",25898,4556.19595129533
"25899",25899,9825.41087087382
"25900",25900,12538.5667084015
"25901",25901,12651.9568727764
"25902",25902,9611.52136202782
"25903",25903,13231.3274093618
"25904",25904,8810.91936875902
"25905",25905,9971.96548738371
"25906",25906,8294.48065895442
"25907",25907,7940.98927871993
"25908",25908,7873.5859420973
"25909",25909,6920.11803679714
"25910",25910,4162.18557662114
"25911",25911,1933.17166223548
"25912",25912,3086.94002212991
"25913",25913,1394.45303723431
"25914",25914,1079.03899914967
"25915",25915,1741.76933549702
"25916",25916,363.372302158131
"25917",25917,1591.93092324069
"25918",25918,2047.49684201705
"25919",25919,1809.36762714621
"25920",25920,3180.35804049427
"25921",25921,3599.17096590464
"25922",25922,3718.66536378225
"25923",25923,4114.44827905725
"25924",25924,5997.13537890631
"25925",25925,4869.50163163742
"25926",25926,6221.02382288302
"25927",25927,5546.58056197345
"25928",25928,6132.92774573755
"25929",25929,6918.59196347017
"25930",25930,6178.98426410933
"25931",25931,5638.243186084
"25932",25932,7088.62702952557
"25933",25933,6407.16258601908
"25934",25934,4286.25313187931
"25935",25935,5177.3982496695
"25936",25936,5606.30504795384
"25937",25937,6803.77517964668
"25938",25938,4276.03543678295
"25939",25939,7470.77322168231
"25940",25940,6340.55157461029
"25941",25941,6788.7468807978
"25942",25942,6799.39829336282
"25943",25943,8370.84838077895
"25944",25944,6016.2498527349
"25945",25945,2659.86456821292
"25946",25946,6968.39559156483
"25947",25947,2193.81803209277
"25948",25948,3354.60453633825
"25949",25949,2253.51812846967
"25950",25950,1219.33576692897
"25951",25951,4043.91551141713
"25952",25952,1869.6346046237
"25953",25953,407.248113872358
"25954",25954,659.332340589339
"25955",25955,218.90865243503
"25956",25956,2163.02124374471
"25957",25957,718.816219741058
"25958",25958,723.279916920007
"25959",25959,499.805679903993
"25960",25960,1295.72019059973
"25961",25961,445.714085500482
"25962",25962,679.653612018934
"25963",25963,592.351169825921
"25964",25964,776.536230111078
"25965",25965,428.486699042844
"25966",25966,1907.06383728772
"25967",25967,3533.56317290751
"25968",25968,4320.3170945347
"25969",25969,2177.27981154935
"25970",25970,3914.1058820349
"25971",25971,4979.6706421494
"25972",25972,5088.67362636703
"25973",25973,3626.60262849115
"25974",25974,4514.65291309368
"25975",25975,3562.9929156273
"25976",25976,4333.13577728127
"25977",25977,8187.20473873344
"25978",25978,10585.0729668368
"25979",25979,7663.65185989871
"25980",25980,1725.73062889841
"25981",25981,5969.68647769408
"25982",25982,670.922854534109
"25983",25983,3606.7995414824
"25984",25984,5863.32103280329
"25985",25985,8968.61469210885
"25986",25986,7639.13115219527
"25987",25987,7757.50293264054
"25988",25988,9476.84354388792
"25989",25989,8456.8505218324
"25990",25990,0
"25991",25991,5128.65019835844
"25992",25992,4112.91056505197
"25993",25993,3272.80061519085
"25994",25994,9531.05261712004
"25995",25995,3028.57736644765
"25996",25996,0
"25997",25997,0
"25998",25998,1622.24248301084
"25999",25999,2897.70685480562
"26000",26000,5252.48706424176
"26001",26001,4873.90777908992
"26002",26002,3988.10761119306
"26003",26003,0
"26004",26004,5382.11243510932
"26005",26005,2444.05611791925
"26006",26006,4783.92071218985
"26007",26007,2070.83600901709
"26008",26008,4804.95981156757
"26009",26009,8952.50787890394
"26010",26010,12124.3944405039
"26011",26011,15534.050668883
"26012",26012,8200.3480524692
"26013",26013,7176.12698448498
"26014",26014,7028.00698354692
"26015",26015,14202.122962606
"26016",26016,13814.1448650602
"26017",26017,11320.7282019497
"26018",26018,11950.3709623187
"26019",26019,6676.51137658164
"26020",26020,3063.22433382989
"26021",26021,1106.4850429588
"26022",26022,1951.80620756972
"26023",26023,1836.45468684352
"26024",26024,1287.65178437407
"26025",26025,299.666558741698
"26026",26026,834.692545896328
"26027",26027,729.764377665314
"26028",26028,950.602578370108
"26029",26029,1193.29066089221
"26030",26030,2198.46423038982
"26031",26031,3061.95566374388
"26032",26032,1957.97501618618
"26033",26033,4463.55152340034
"26034",26034,4459.57382097606
"26035",26035,5111.77993881934
"26036",26036,7529.18394545578
"26037",26037,7141.2311431799
"26038",26038,4919.43681626814
"26039",26039,6782.04335096058
"26040",26040,8210.98440837814
"26041",26041,9638.5284608936
"26042",26042,6349.85758951757
"26043",26043,5700.92150486522
"26044",26044,7390.13636108605
"26045",26045,3422.5852727344
"26046",26046,8560.07299664333
"26047",26047,2562.60738367008
"26048",26048,8241.86526717409
"26049",26049,1839.4518129084
"26050",26050,6178.6124055523
"26051",26051,6253.30010997904
"26052",26052,4563.22383476059
"26053",26053,1789.53924070576
"26054",26054,0
"26055",26055,0
"26056",26056,0
"26057",26057,10567.2691080585
"26058",26058,7385.86393910681
"26059",26059,6355.90893778819
"26060",26060,2840.45616505168
"26061",26061,6610.20010043589
"26062",26062,2797.89546202108
"26063",26063,4369.10204191332
"26064",26064,2464.60819213149
"26065",26065,3374.28840623627
"26066",26066,1908.3323633592
"26067",26067,1103.88680849042
"26068",26068,1669.50823741208
"26069",26069,486.4262680777
"26070",26070,568.47592707984
"26071",26071,334.322038067689
"26072",26072,1551.24927283856
"26073",26073,560.498165804324
"26074",26074,2733.32431534761
"26075",26075,4459.38127536285
"26076",26076,6143.98836801308
"26077",26077,7863.03254543867
"26078",26078,6815.76533196925
"26079",26079,7379.6678324327
"26080",26080,5335.09035998915
"26081",26081,5641.06915010909
"26082",26082,4768.40670365916
"26083",26083,5775.66077133186
"26084",26084,6921.88503432758
"26085",26085,8273.83587958018
"26086",26086,8208.42041429687
"26087",26087,12567.8553342743
"26088",26088,9662.43369308539
"26089",26089,11616.5150000026
"26090",26090,7889.23958073193
"26091",26091,2254.39182672223
"26092",26092,1116.92193832481
"26093",26093,5130.33350544015
"26094",26094,9616.44266120535
"26095",26095,9747.62944327158
"26096",26096,10899.3936779083
"26097",26097,9918.96596266657
"26098",26098,7828.99154160246
"26099",26099,8873.21203751013
"26100",26100,11479.9865787673
"26101",26101,14152.0948826801
"26102",26102,8535.07170624223
"26103",26103,9697.20884840961
"26104",26104,5587.12099785028
"26105",26105,0
"26106",26106,0
"26107",26107,0
"26108",26108,0
"26109",26109,0
"26110",26110,10689.0908872423
"26111",26111,8771.64805333274
"26112",26112,3648.94927854772
"26113",26113,0
"26114",26114,4258.51030036845
"26115",26115,4328.19466295517
"26116",26116,8146.01796348925
"26117",26117,4567.41238470746
"26118",26118,5059.50888533941
"26119",26119,14759.0532881861
"26120",26120,9856.60724364348
"26121",26121,14100.4618872925
"26122",26122,4777.28752630299
"26123",26123,17719.2222990001
"26124",26124,15266.5558321519
"26125",26125,14606.6357173774
"26126",26126,14125.4942462027
"26127",26127,14069.6283053919
"26128",26128,10655.4450533871
"26129",26129,7687.47501359607
"26130",26130,7836.98102114081
"26131",26131,1959.58455635034
"26132",26132,2504.25969744555
"26133",26133,2240.97286920587
"26134",26134,2774.30070977673
"26135",26135,1364.68994613156
"26136",26136,1865.45557068062
"26137",26137,1823.14867770951
"26138",26138,1298.33643848938
"26139",26139,1355.50131442275
"26140",26140,604.90938391223
"26141",26141,2486.89582522838
"26142",26142,4305.80149032201
"26143",26143,4640.93342263085
"26144",26144,5611.37726006625
"26145",26145,4146.26455979227
"26146",26146,7224.12972039884
"26147",26147,2610.95066299249
"26148",26148,5874.94090990387
"26149",26149,7325.04783685214
"26150",26150,8607.23684521903
"26151",26151,8500.90267146094
"26152",26152,7417.26769051613
"26153",26153,7893.81677143497
"26154",26154,7967.25703745298
"26155",26155,8798.9236992533
"26156",26156,7567.95140701454
"26157",26157,9058.68753132412
"26158",26158,10711.0842001987
"26159",26159,10210.4551495895
"26160",26160,7711.53770464631
"26161",26161,8326.95985758048
"26162",26162,0
"26163",26163,0
"26164",26164,0
"26165",26165,6479.04951692977
"26166",26166,6491.21724263963
"26167",26167,8430.6303356187
"26168",26168,8257.80085392761
"26169",26169,7787.86897290584
"26170",26170,4662.55982933711
"26171",26171,4592.06291618228
"26172",26172,1735.73687338239
"26173",26173,3591.1110368143
"26174",26174,5574.60358888993
"26175",26175,8444.45643492285
"26176",26176,5820.26954999557
"26177",26177,3281.98560811344
"26178",26178,7207.71331565691
"26179",26179,6894.74982462722
"26180",26180,7053.29100743288
"26181",26181,6737.61237503467
"26182",26182,3296.48276634912
"26183",26183,11231.7986302555
"26184",26184,4273.29859150532
"26185",26185,8782.28401701758
"26186",26186,10685.2215274457
"26187",26187,8724.20219230586
"26188",26188,3824.49684453195
"26189",26189,5754.73017778798
"26190",26190,8365.08813299523
"26191",26191,5050.01883696919
"26192",26192,5926.71346864865
"26193",26193,4651.90805171533
"26194",26194,8739.23526452866
"26195",26195,8724.38166515215
"26196",26196,954.506573304565
"26197",26197,2917.31014489883
"26198",26198,6424.65723970631
"26199",26199,10120.8084115191
"26200",26200,9740.99248227258
"26201",26201,12100.6890841097
"26202",26202,4972.28128680483
"26203",26203,8267.26477981574
"26204",26204,13611.8990572171
"26205",26205,12238.4900236566
"26206",26206,17136.3204017979
"26207",26207,6458.54659837926
"26208",26208,0
"26209",26209,11608.7240287877
"26210",26210,0
"26211",26211,0
"26212",26212,4791.74707672358
"26213",26213,9116.07858176256
"26214",26214,0
"26215",26215,4396.86775775746
"26216",26216,7443.43410225121
"26217",26217,6584.61458403938
"26218",26218,15915.8388587228
"26219",26219,16689.1181064474
"26220",26220,16245.6275754709
"26221",26221,17835.812092873
"26222",26222,14454.7694086745
"26223",26223,16021.2847335419
"26224",26224,13450.0287065955
"26225",26225,11421.1723645341
"26226",26226,7393.98232765537
"26227",26227,6058.79597567494
"26228",26228,761.4910523398
"26229",26229,2504.76781531639
"26230",26230,3468.0454867992
"26231",26231,1104.69135220035
"26232",26232,2072.00416189615
"26233",26233,3362.62109545622
"26234",26234,1884.59432324767
"26235",26235,2621.36161149547
"26236",26236,1499.72762389914
"26237",26237,1579.3386490797
"26238",26238,1830.04573651664
"26239",26239,3242.27765745343
"26240",26240,3832.87383024475
"26241",26241,4952.03686920508
"26242",26242,6842.92344648131
"26243",26243,6468.36738792559
"26244",26244,2722.88092853466
"26245",26245,5902.68931041201
"26246",26246,8195.14626274696
"26247",26247,7288.0872781866
"26248",26248,7758.5503049433
"26249",26249,10343.3190553835
"26250",26250,9002.51057407907
"26251",26251,6357.86927306752
"26252",26252,7348.97970272132
"26253",26253,7857.0026102233
"26254",26254,7400.5273296878
"26255",26255,6617.30699666037
"26256",26256,0
"26257",26257,0
"26258",26258,0
"26259",26259,7077.82354168838
"26260",26260,7568.42269338689
"26261",26261,7048.78887396937
"26262",26262,6791.6704095587
"26263",26263,8000.64721258035
"26264",26264,6163.34199546274
"26265",26265,5297.52351245219
"26266",26266,2823.70153003645
"26267",26267,9979.2980058337
"26268",26268,7666.08886206071
"26269",26269,2257.91734196595
"26270",26270,9426.48151520219
"26271",26271,9920.23014905101
"26272",26272,8700.88712679947
"26273",26273,7581.30981414498
"26274",26274,8474.49966989394
"26275",26275,9405.5784157444
"26276",26276,2846.45155404717
"26277",26277,5348.92848351608
"26278",26278,5882.74365933281
"26279",26279,6779.7266487518
"26280",26280,6764.06681585288
"26281",26281,2762.69365929311
"26282",26282,8327.67038312677
"26283",26283,10422.8908382497
"26284",26284,6092.62295989658
"26285",26285,4996.70092847371
"26286",26286,16223.5116224783
"26287",26287,5349.08824631968
"26288",26288,5102.04933980537
"26289",26289,960.27750859861
"26290",26290,2013.95477737833
"26291",26291,4361.03604629229
"26292",26292,7683.57382304753
"26293",26293,9879.62704526592
"26294",26294,11657.536110439
"26295",26295,11775.487793124
"26296",26296,11732.0976572531
"26297",26297,7515.41647111236
"26298",26298,8462.66200242086
"26299",26299,7287.89384066371
"26300",26300,0
"26301",26301,0
"26302",26302,4313.73003629237
"26303",26303,0
"26304",26304,0
"26305",26305,0
"26306",26306,15579.0762808992
"26307",26307,16042.8756874121
"26308",26308,16935.7705861061
"26309",26309,18563.19028357
"26310",26310,18436.9842552181
"26311",26311,19054.7241323601
"26312",26312,4850.08967198153
"26313",26313,13951.0255489621
"26314",26314,17529.4745535294
"26315",26315,14806.6808973002
"26316",26316,11627.9593160594
"26317",26317,5687.67843273907
"26318",26318,5345.48736249433
"26319",26319,2856.50546940962
"26320",26320,3345.65539547853
"26321",26321,3436.33593319399
"26322",26322,3573.48541728532
"26323",26323,1279.29322374813
"26324",26324,4840.02619879683
"26325",26325,1560.03939105997
"26326",26326,6336.86266352169
"26327",26327,5069.97432593089
"26328",26328,2344.70945128883
"26329",26329,854.601165340831
"26330",26330,1905.52156097573
"26331",26331,695.753985696951
"26332",26332,1230.31533795663
"26333",26333,3376.69797811094
"26334",26334,3656.33582597688
"26335",26335,2088.72617329159
"26336",26336,5401.95556512532
"26337",26337,7118.62500473848
"26338",26338,6691.7023532845
"26339",26339,7820.814565782
"26340",26340,9147.1442676285
"26341",26341,8428.22324538681
"26342",26342,7068.65732421952
"26343",26343,6545.47434724937
"26344",26344,7447.94118548696
"26345",26345,7805.33834446606
"26346",26346,8027.4082512185
"26347",26347,6482.78327793121
"26348",26348,6387.58146575934
"26349",26349,6236.07084061119
"26350",26350,6434.58998704662
"26351",26351,6855.76840097869
"26352",26352,6076.91572643617
"26353",26353,2914.89839865386
"26354",26354,6911.14188720492
"26355",26355,3477.92946250808
"26356",26356,7878.79087648582
"26357",26357,8023.17597091762
"26358",26358,7011.88287458317
"26359",26359,7360.20783874482
"26360",26360,8793.00655647478
"26361",26361,7495.26538158864
"26362",26362,12017.5152232865
"26363",26363,9922.90315841521
"26364",26364,9329.37698526602
"26365",26365,12304.8094122116
"26366",26366,11981.4405923158
"26367",26367,10087.0108022906
"26368",26368,9196.53557911901
"26369",26369,6651.04344156902
"26370",26370,5109.43929391534
"26371",26371,5766.39392993248
"26372",26372,6921.14232516792
"26373",26373,7069.57850957393
"26374",26374,6763.14634726422
"26375",26375,8533.61471370005
"26376",26376,11838.264093237
"26377",26377,11455.8419934515
"26378",26378,10222.5382965216
"26379",26379,10089.9147439957
"26380",26380,866.582152279769
"26381",26381,3931.90550264775
"26382",26382,7009.25663326724
"26383",26383,9389.82296259558
"26384",26384,11304.9981432337
"26385",26385,10703.7159682788
"26386",26386,8973.2236418395
"26387",26387,9102.96406339451
"26388",26388,6619.95983586122
"26389",26389,2900.60283670691
"26390",26390,2989.45225780259
"26391",26391,9372.95261962909
"26392",26392,9691.42418647074
"26393",26393,0
"26394",26394,7161.67359421409
"26395",26395,5001.26651674025
"26396",26396,0
"26397",26397,0
"26398",26398,2073.86462238779
"26399",26399,0
"26400",26400,18159.0844370667
"26401",26401,18269.8291253998
"26402",26402,23887.7619768011
"26403",26403,24725.6458429568
"26404",26404,16217.0777615121
"26405",26405,17164.1441573143
"26406",26406,9820.65427296776
"26407",26407,6735.54491683554
"26408",26408,7097.26231450615
"26409",26409,5358.88720167109
"26410",26410,3993.7732423215
"26411",26411,2390.62284363894
"26412",26412,925.097298350599
"26413",26413,3333.95107452701
"26414",26414,5345.806713705
"26415",26415,8283.7508089953
"26416",26416,6630.72160282003
"26417",26417,8767.50240546405
"26418",26418,5166.63276503871
"26419",26419,7770.15893109455
"26420",26420,7601.6631924068
"26421",26421,6599.34989534503
"26422",26422,1657.10924254398
"26423",26423,2795.20028299303
"26424",26424,725.979538953377
"26425",26425,1762.44649204322
"26426",26426,1866.93013773733
"26427",26427,1640.84988592478
"26428",26428,2747.76343330482
"26429",26429,1950.89484820104
"26430",26430,4852.0936966429
"26431",26431,6951.25469738508
"26432",26432,4624.16516054485
"26433",26433,7328.66892801935
"26434",26434,7273.01241162852
"26435",26435,12735.9269518361
"26436",26436,10314.2104052106
"26437",26437,3628.40542741126
"26438",26438,6734.76899110939
"26439",26439,6994.97068884201
"26440",26440,7166.38632031719
"26441",26441,5790.52297955968
"26442",26442,6953.38284489951
"26443",26443,7918.63976406327
"26444",26444,5954.38368113723
"26445",26445,5922.42163702956
"26446",26446,3809.85655286017
"26447",26447,3630.60102753014
"26448",26448,6515.66154893916
"26449",26449,6361.59638428865
"26450",26450,2927.31330516517
"26451",26451,6836.73403391791
"26452",26452,7912.14538036542
"26453",26453,4354.41107039753
"26454",26454,4972.07609550553
"26455",26455,10620.4411010588
"26456",26456,4798.68654341293
"26457",26457,4153.2376948602
"26458",26458,11511.3556081549
"26459",26459,10004.7035568405
"26460",26460,12332.5633197298
"26461",26461,12800.176789651
"26462",26462,10086.8403915393
"26463",26463,3734.69732422721
"26464",26464,5767.88832198749
"26465",26465,5150.69222825028
"26466",26466,6222.25740653058
"26467",26467,3321.19157305714
"26468",26468,0
"26469",26469,0
"26470",26470,9223.36207920928
"26471",26471,5319.76250656491
"26472",26472,7753.9805438015
"26473",26473,9545.18989123307
"26474",26474,7908.73878582962
"26475",26475,10794.9488448778
"26476",26476,8773.81591432278
